Id,Année,Campagne,Date,Période BACI,Saison,Site,Client,Utilise analyse,,,,,,,,,
KNS_KONIAMBO_11_2008_OF1C_T03,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2008_OF1C_T05,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2008_OF1C_T07,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2008_OF1C_T09,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2008_OF2C_Q01,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_OF2C_Q02,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_OF2C_Q03,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_OF2C_Q04,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_OF2C_Q05,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_OF2C_T01,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_OF2C_T03,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_OF2C_T05,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_OF2C_T07,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_OF2C_T09,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_OF3C_Q01,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2008_OF3C_Q02,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2008_OF3C_Q03,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2008_OF3C_Q04,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2008_OF3C_Q05,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2008_OF3C_T01,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2008_OF3C_T03,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2008_OF3C_T05,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2008_OF3C_T07,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2008_OF3C_T09,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2008_OF4C_Q01,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_OF4C_Q02,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_OF4C_Q03,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_OF4C_Q04,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_OF4C_Q05,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_OF4C_T01,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_OF4C_T03,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_OF4C_T05,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_OF4C_T07,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_OF4C_T09,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_OF9_Q01,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2008_OF9_Q02,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2008_OF9_Q03,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2008_OF9_Q04,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2008_OF9_Q05,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2008_OF9_T01,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2008_OF9_T03,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2008_OF9_T05,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2008_OF9_T07,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2008_OF9_T09,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2008_PD4B_Q01,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PD4B_Q02,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PD4B_Q03,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PD4B_Q04,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PD4B_Q05,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PD4B_T01,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PD4B_T03,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PD4B_T05,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PD4B_T07,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PD4B_T09,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PD5B_Q01,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PD5B_Q02,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PD5B_Q03,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PD5B_Q04,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PD5B_Q05,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PD5B_T01,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PD5B_T03,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PD5B_T05,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PD5B_T07,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PD5B_T09,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PK4_Q01,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PK4_Q02,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PK4_Q03,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PK4_Q04,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PK4_Q05,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PK4_T01,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PK4_T03,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PK4_T05,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PK4_T07,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PK4_T09,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PK5_Q01,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PK5_Q02,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PK5_Q03,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PK5_Q04,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PK5_Q05,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PK5_T01,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PK5_T03,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PK5_T05,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PK5_T07,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PK5_T09,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PO1_Q01,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PO1_Q02,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PO1_Q03,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PO1_Q04,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PO1_Q05,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PO1_T01,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PO1_T03,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PO1_T05,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PO1_T07,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PO1_T09,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PROC4_Q01,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PROC4_Q02,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PROC4_Q03,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PROC4_Q04,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PROC4_Q05,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PROC4_T01,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PROC4_T03,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PROC4_T05,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PROC4_T07,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PROC4_T09,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PV3B_Q01,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PV3B_Q02,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PV3B_Q03,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PV3B_Q04,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PV3B_Q05,2008,A_2008,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PV3B_T01,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PV3B_T03,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PV3B_T05,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PV3B_T07,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2008_PV3B_T09,2008,A_2008,Nov_2008,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_CLC2_Q01,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_CLC2_Q02,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_CLC2_Q03,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_CLC2_Q04,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_CLC2_Q05,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_CLC2_T01,2009,A_2009,5/11/2009,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_CLC2_T03,2009,A_2009,5/11/2009,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_CLC2_T05,2009,A_2009,5/11/2009,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_CLC2_T07,2009,A_2009,5/11/2009,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_CLC2_T09,2009,A_2009,5/11/2009,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IBR2B_Q01,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IBR2B_Q02,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IBR2B_Q03,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IBR2B_Q04,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IBR2B_Q05,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IBR2B_T01,2009,A_2009,3/11/2009,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IBR2B_T03,2009,A_2009,3/11/2009,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IBR2B_T05,2009,A_2009,3/11/2009,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IBR2B_T07,2009,A_2009,3/11/2009,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IBR2B_T09,2009,A_2009,3/11/2009,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD01_Q01,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD01_Q02,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD01_Q03,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD01_Q04,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD01_Q05,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD01_T01,2009,A_2009,21/11/2009,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD01_T03,2009,A_2009,21/11/2009,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD01_T05,2009,A_2009,21/11/2009,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD01_T07,2009,A_2009,21/11/2009,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD01_T09,2009,A_2009,21/11/2009,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD05_Q01,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD05_Q02,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD05_Q03,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD05_Q04,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD05_Q05,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD05_T01,2009,A_2009,6/11/2009,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD05_T03,2009,A_2009,6/11/2009,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD05_T05,2009,A_2009,6/11/2009,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD05_T07,2009,A_2009,6/11/2009,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD05_T09,2009,A_2009,6/11/2009,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD06_Q01,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD06_Q02,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD06_Q03,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD06_Q04,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD06_Q05,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD06_T01,2009,A_2009,6/11/2009,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD06_T03,2009,A_2009,6/11/2009,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD06_T05,2009,A_2009,6/11/2009,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD06_T07,2009,A_2009,6/11/2009,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD06_T09,2009,A_2009,6/11/2009,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD12_Q01,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD12_Q02,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD12_Q03,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD12_Q04,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD12_Q05,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD12_T01,2009,A_2009,3/11/2009,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD12_T03,2009,A_2009,3/11/2009,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD12_T05,2009,A_2009,3/11/2009,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD12_T07,2009,A_2009,3/11/2009,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD12_T09,2009,A_2009,3/11/2009,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD15_Q01,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD15_Q02,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD15_Q03,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD15_Q04,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD15_Q05,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD15_T01,2009,A_2009,9/11/2009,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD15_T03,2009,A_2009,9/11/2009,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD15_T05,2009,A_2009,9/11/2009,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD15_T07,2009,A_2009,9/11/2009,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD15_T09,2009,A_2009,9/11/2009,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD23_Q01,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD23_Q02,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD23_Q03,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD23_Q04,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD23_Q05,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD23_T01,2009,A_2009,20/11/2009,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD23_T03,2009,A_2009,20/11/2009,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD23_T05,2009,A_2009,20/11/2009,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD23_T07,2009,A_2009,20/11/2009,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD23_T09,2009,A_2009,20/11/2009,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD24_Q01,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD24_Q02,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD24_Q03,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD24_Q04,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD24_Q05,2009,A_2009,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD24_T01,2009,A_2009,18/11/2009,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD24_T03,2009,A_2009,18/11/2009,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD24_T05,2009,A_2009,18/11/2009,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2009_IRD24_T07,2009,A_2009,18/11/2009,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
